atp,location,tournament,date,series,court,surface,round,bestof,winner,loser,anho
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Haase R.,Dzumhur D.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Lorenzi P.,Granollers M.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Haas T.,Paire B.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Vesely J.,Zverev M.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Khachanov K.,Mahut N.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Berlocq C.,Herbert P.H.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Chardy J.,Coric B.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,1st Round,3,Lopez F.,Medvedev D.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Simon G.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,2nd Round,3,Mannarino A.,Tsonga J.W.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,2nd Round,3,Cuevas P.,Sousa J.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/18,Masters 1000,Outdoor,Clay,2nd Round,3,Goffin D.,Almagro N.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Berdych T.,Haas T.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Carreno Busta P.,Khachanov K.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Thiem D.,Haase R.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Wawrinka S.,Vesely J.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Lopez F.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Berlocq C.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Murray A.,Muller G.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Cilic M.,Chardy J.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Pouille L.,Lorenzi P.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,Edmund K.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Schwartzman D.,Bautista Agut R.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/19,Masters 1000,Outdoor,Clay,2nd Round,3,Struff J.L.,Dimitrov G.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/20,Masters 1000,Outdoor,Clay,3rd Round,3,Cilic M.,Berdych T.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/20,Masters 1000,Outdoor,Clay,3rd Round,3,Ramos-Vinolas A.,Murray A.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/20,Masters 1000,Outdoor,Clay,3rd Round,3,Pouille L.,Mannarino A.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/20,Masters 1000,Outdoor,Clay,3rd Round,3,Cuevas P.,Wawrinka S.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/20,Masters 1000,Outdoor,Clay,3rd Round,3,Goffin D.,Thiem D.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/20,Masters 1000,Outdoor,Clay,3rd Round,3,Nadal R.,Zverev A.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/20,Masters 1000,Outdoor,Clay,3rd Round,3,Schwartzman D.,Struff J.L.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/20,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Carreno Busta P.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/21,Masters 1000,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Cilic M.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/21,Masters 1000,Outdoor,Clay,Quarterfinals,3,Pouille L.,Cuevas P.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/21,Masters 1000,Outdoor,Clay,Quarterfinals,3,Goffin D.,Djokovic N.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/21,Masters 1000,Outdoor,Clay,Quarterfinals,3,Nadal R.,Schwartzman D.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/22,Masters 1000,Outdoor,Clay,Semifinals,3,Ramos-Vinolas A.,Pouille L.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/22,Masters 1000,Outdoor,Clay,Semifinals,3,Nadal R.,Goffin D.,2017
23,Monte Carlo,Monte Carlo Masters,2017/04/23,Masters 1000,Outdoor,Clay,The Final,3,Nadal R.,Ramos-Vinolas A.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/24,ATP500,Outdoor,Clay,1st Round,3,Edmund K.,Chardy J.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/24,ATP500,Outdoor,Clay,1st Round,3,Seppi A.,Ymer M.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/24,ATP500,Outdoor,Clay,1st Round,3,Evans D.,Monteiro T.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/24,ATP500,Outdoor,Clay,1st Round,3,Sugita Y.,Robredo T.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/24,ATP500,Outdoor,Clay,1st Round,3,Montanes A.,Garcia-Lopez G.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/24,ATP500,Outdoor,Clay,1st Round,3,Ruud C.,Albot R.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/24,ATP500,Outdoor,Clay,1st Round,3,Granollers M.,Jaziri M.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/24,ATP500,Outdoor,Clay,1st Round,3,Almagro N.,Diez S.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/24,ATP500,Outdoor,Clay,1st Round,3,Anderson K.,Berlocq C.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,1st Round,3,Basilashvili N.,Daniel T.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,1st Round,3,Tomic B.,Brown D.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,1st Round,3,Struff J.L.,Herbert P.H.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,1st Round,3,Chung H.,Istomin D.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,1st Round,3,Khachanov K.,Bellucci T.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,1st Round,3,Dutra Silva R.,Olivo R.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,1st Round,3,Zeballos H.,Giraldo S.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,2nd Round,3,Thiem D.,Edmund K.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,2nd Round,3,Zverev A.,Almagro N.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,2nd Round,3,Sugita Y.,Gasquet R.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,2nd Round,3,Anderson K.,Ferrer D.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,2nd Round,3,Evans D.,Zverev M.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,2nd Round,3,Carreno Busta P.,Seppi A.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/25,ATP500,Outdoor,Clay,2nd Round,3,Paire B.,Granollers M.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/26,ATP500,Outdoor,Clay,2nd Round,3,Murray A.,Tomic B.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/26,ATP500,Outdoor,Clay,2nd Round,3,Lopez F.,Montanes A.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/26,ATP500,Outdoor,Clay,2nd Round,3,Chung H.,Kohlschreiber P.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/26,ATP500,Outdoor,Clay,2nd Round,3,Goffin D.,Basilashvili N.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/26,ATP500,Outdoor,Clay,2nd Round,3,Nadal R.,Dutra Silva R.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/26,ATP500,Outdoor,Clay,2nd Round,3,Zeballos H.,Sousa J.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/26,ATP500,Outdoor,Clay,2nd Round,3,Khachanov K.,Cuevas P.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/26,ATP500,Outdoor,Clay,2nd Round,3,Bautista Agut R.,Struff J.L.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/26,ATP500,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Ruud C.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/27,ATP500,Outdoor,Clay,3rd Round,3,Thiem D.,Evans D.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/27,ATP500,Outdoor,Clay,3rd Round,3,Nadal R.,Anderson K.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/27,ATP500,Outdoor,Clay,3rd Round,3,Sugita Y.,Carreno Busta P.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/27,ATP500,Outdoor,Clay,3rd Round,3,Khachanov K.,Goffin D.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/27,ATP500,Outdoor,Clay,3rd Round,3,Chung H.,Zverev A.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/27,ATP500,Outdoor,Clay,3rd Round,3,Murray A.,Lopez F.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/27,ATP500,Outdoor,Clay,3rd Round,3,Zeballos H.,Paire B.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/27,ATP500,Outdoor,Clay,3rd Round,3,Ramos-Vinolas A.,Bautista Agut R.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/28,ATP500,Outdoor,Clay,Quarterfinals,3,Thiem D.,Sugita Y.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/28,ATP500,Outdoor,Clay,Quarterfinals,3,Murray A.,Ramos-Vinolas A.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/28,ATP500,Outdoor,Clay,Quarterfinals,3,Nadal R.,Chung H.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/28,ATP500,Outdoor,Clay,Quarterfinals,3,Zeballos H.,Khachanov K.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/29,ATP500,Outdoor,Clay,Semifinals,3,Thiem D.,Murray A.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/29,ATP500,Outdoor,Clay,Semifinals,3,Nadal R.,Zeballos H.,2017
24,Barcelona,Open Banco Sabadell ,2017/04/30,ATP500,Outdoor,Clay,The Final,3,Nadal R.,Thiem D.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/24,ATP250,Outdoor,Clay,1st Round,3,Dzumhur D.,Darcis S.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/24,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Medvedev D.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/24,ATP250,Outdoor,Clay,1st Round,3,Lorenzi P.,Kukushkin M.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/24,ATP250,Outdoor,Clay,1st Round,3,Klizan M.,Marterer M.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/24,ATP250,Outdoor,Clay,1st Round,3,Troicki V.,Donskoy E.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/25,ATP250,Outdoor,Clay,1st Round,3,Stakhovsky S.,Mayer F.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/25,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Copil M.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/25,ATP250,Outdoor,Clay,1st Round,3,Fratangelo B.,Simon G.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/25,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Coric B.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/25,ATP250,Outdoor,Clay,1st Round,3,Haase R.,Schwartzman D.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/25,ATP250,Outdoor,Clay,1st Round,3,Kuznetsov An.,Harrison R.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/25,ATP250,Outdoor,Clay,1st Round,3,Fucsovics M.,Youzhny M.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/26,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Troicki V.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/26,ATP250,Outdoor,Clay,2nd Round,3,Bedene A.,Haase R.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/26,ATP250,Outdoor,Clay,2nd Round,3,Karlovic I.,Dzumhur D.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/26,ATP250,Outdoor,Clay,2nd Round,3,Verdasco F.,Fucsovics M.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/27,ATP250,Outdoor,Clay,2nd Round,3,Lorenzi P.,Stakhovsky S.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/27,ATP250,Outdoor,Clay,2nd Round,3,Kuznetsov An.,Fognini F.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/27,ATP250,Outdoor,Clay,2nd Round,3,Pouille L.,Vesely J.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/27,ATP250,Outdoor,Clay,2nd Round,3,Klizan M.,Fratangelo B.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/28,ATP250,Outdoor,Clay,Quarterfinals,3,Bedene A.,Karlovic I.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/28,ATP250,Outdoor,Clay,Quarterfinals,3,Djere L.,Verdasco F.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/28,ATP250,Outdoor,Clay,Quarterfinals,3,Lorenzi P.,Kuznetsov An.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/28,ATP250,Outdoor,Clay,Quarterfinals,3,Pouille L.,Klizan M.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/29,ATP250,Outdoor,Clay,Semifinals,3,Bedene A.,Djere L.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/29,ATP250,Outdoor,Clay,Semifinals,3,Pouille L.,Lorenzi P.,2017
25,Budapest,Gazprom Hungarian Open,2017/04/30,ATP250,Outdoor,Clay,The Final,3,Pouille L.,Bedene A.,2017
26,Estoril,Millenium Estoril Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Robredo T.,Donskoy E.,2017
26,Estoril,Millenium Estoril Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Elias G.,Jaziri M.,2017
26,Estoril,Millenium Estoril Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Anderson K.,Caruso S.,2017
26,Estoril,Millenium Estoril Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Silva F.F.,Istomin D.,2017
26,Estoril,Millenium Estoril Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Daniel T.,Olivo R.,2017
26,Estoril,Millenium Estoril Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Almagro N.,Paire B.,2017
26,Estoril,Millenium Estoril Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Domingues J.,Edmund K.,2017
26,Estoril,Millenium Estoril Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Fratangelo B.,Sousa J.,2017
26,Estoril,Millenium Estoril Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Ymer E.,2017
26,Estoril,Millenium Estoril Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Harrison R.,Garcia-Lopez G.,2017
26,Estoril,Millenium Estoril Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Del Potro J.M.,Sugita Y.,2017
26,Estoril,Millenium Estoril Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Sousa P.,Mathieu P.H.,2017
26,Estoril,Millenium Estoril Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Carreno Busta P.,Robredo T.,2017
26,Estoril,Millenium Estoril Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Almagro N.,Elias G.,2017
26,Estoril,Millenium Estoril Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Gasquet R.,Berlocq C.,2017
26,Estoril,Millenium Estoril Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Anderson K.,Domingues J.,2017
26,Estoril,Millenium Estoril Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Muller G.,Sousa P.,2017
26,Estoril,Millenium Estoril Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Ferrer D.,Silva F.F.,2017
26,Estoril,Millenium Estoril Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Daniel T.,Fratangelo B.,2017
26,Estoril,Millenium Estoril Open,2017/05/05,ATP250,Outdoor,Clay,2nd Round,3,Harrison R.,Del Potro J.M.,2017
26,Estoril,Millenium Estoril Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Carreno Busta P.,Almagro N.,2017
26,Estoril,Millenium Estoril Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Ferrer D.,Harrison R.,2017
26,Estoril,Millenium Estoril Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Anderson K.,Gasquet R.,2017
26,Estoril,Millenium Estoril Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Muller G.,Daniel T.,2017
26,Estoril,Millenium Estoril Open,2017/05/06,ATP250,Outdoor,Clay,Semifinals,3,Carreno Busta P.,Ferrer D.,2017
26,Estoril,Millenium Estoril Open,2017/05/06,ATP250,Outdoor,Clay,Semifinals,3,Muller G.,Anderson K.,2017
26,Estoril,Millenium Estoril Open,2017/05/07,ATP250,Outdoor,Clay,The Final,3,Carreno Busta P.,Muller G.,2017
27,Istanbul,Istanbul Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Granollers M.,2017
27,Istanbul,Istanbul Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Thompson J.,Menendez-Maceiras A.,2017
27,Istanbul,Istanbul Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Darcis S.,Sela D.,2017
27,Istanbul,Istanbul Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Dutra Silva R.,Bellotti R.,2017
27,Istanbul,Istanbul Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Youzhny M.,Ilkel C.,2017
27,Istanbul,Istanbul Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Tomic B.,Safwat M.,2017
27,Istanbul,Istanbul Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Dzumhur D.,Tsitsipas S.,2017
27,Istanbul,Istanbul Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Brands D.,2017
27,Istanbul,Istanbul Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Fucsovics M.,2017
27,Istanbul,Istanbul Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Khachanov K.,Basilashvili N.,2017
27,Istanbul,Istanbul Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Troicki V.,Baghdatis M.,2017
27,Istanbul,Istanbul Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Coric B.,2017
27,Istanbul,Istanbul Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Tomic B.,Dutra Silva R.,2017
27,Istanbul,Istanbul Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Cilic M.,Dzumhur D.,2017
27,Istanbul,Istanbul Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Darcis S.,Vesely J.,2017
27,Istanbul,Istanbul Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Raonic M.,Bedene A.,2017
27,Istanbul,Istanbul Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Thompson J.,2017
27,Istanbul,Istanbul Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Youzhny M.,2017
27,Istanbul,Istanbul Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Lorenzi P.,2017
27,Istanbul,Istanbul Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Troicki V.,Khachanov K.,2017
27,Istanbul,Istanbul Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Schwartzman D.,Lajovic D.,2017
27,Istanbul,Istanbul Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Cilic M.,Darcis S.,2017
27,Istanbul,Istanbul Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Raonic M.,Tomic B.,2017
27,Istanbul,Istanbul Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Troicki V.,Djere L.,2017
27,Istanbul,Istanbul Open,2017/05/06,ATP250,Outdoor,Clay,Semifinals,3,Cilic M.,Schwartzman D.,2017
27,Istanbul,Istanbul Open,2017/05/06,ATP250,Outdoor,Clay,Semifinals,3,Raonic M.,Troicki V.,2017
27,Istanbul,Istanbul Open,2017/05/07,ATP250,Outdoor,Clay,The Final,3,Cilic M.,Raonic M.,2017
28,Munich,BMW Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Struff J.L.,Masur D.,2017
28,Munich,BMW Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Bellucci T.,Kukushkin M.,2017
28,Munich,BMW Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Haas T.,Stakhovsky S.,2017
28,Munich,BMW Open,2017/05/01,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Melzer G.,2017
28,Munich,BMW Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Chardy J.,Kovalik J.,2017
28,Munich,BMW Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Chung H.,Marterer M.,2017
28,Munich,BMW Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Copil M.,Monteiro T.,2017
28,Munich,BMW Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Zeballos H.,Seppi A.,2017
28,Munich,BMW Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Zverev M.,Brown D.,2017
28,Munich,BMW Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Klizan M.,Kicker N.,2017
28,Munich,BMW Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Stebe C.M.,2017
28,Munich,BMW Open,2017/05/02,ATP250,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Ruud C.,2017
28,Munich,BMW Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Bellucci T.,2017
28,Munich,BMW Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Bautista Agut R.,Copil M.,2017
28,Munich,BMW Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Struff J.L.,Haas T.,2017
28,Munich,BMW Open,2017/05/03,ATP250,Outdoor,Clay,2nd Round,3,Zverev A.,Chardy J.,2017
28,Munich,BMW Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Zeballos H.,Kohlschreiber P.,2017
28,Munich,BMW Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Fognini F.,2017
28,Munich,BMW Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Chung H.,Monfils G.,2017
28,Munich,BMW Open,2017/05/04,ATP250,Outdoor,Clay,2nd Round,3,Klizan M.,Zverev M.,2017
28,Munich,BMW Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Bautista Agut R.,Hanfmann Y.,2017
28,Munich,BMW Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Zverev A.,Struff J.L.,2017
28,Munich,BMW Open,2017/05/05,ATP250,Outdoor,Clay,Quarterfinals,3,Pella G.,Zeballos H.,2017
28,Munich,BMW Open,2017/05/06,ATP250,Outdoor,Clay,Quarterfinals,3,Chung H.,Klizan M.,2017
28,Munich,BMW Open,2017/05/06,ATP250,Outdoor,Clay,Semifinals,3,Zverev A.,Bautista Agut R.,2017
28,Munich,BMW Open,2017/05/06,ATP250,Outdoor,Clay,Semifinals,3,Pella G.,Chung H.,2017
28,Munich,BMW Open,2017/05/07,ATP250,Outdoor,Clay,The Final,3,Zverev A.,Pella G.,2017
29,Madrid,Mutua Madrid Open,2017/05/07,Masters 1000,Outdoor,Clay,1st Round,3,Fognini F.,Sousa J.,2017
29,Madrid,Mutua Madrid Open,2017/05/07,Masters 1000,Outdoor,Clay,1st Round,3,Goffin D.,Khachanov K.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Kohlschreiber P.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Copil M.,Garcia-Lopez G.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Haase R.,Evans D.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Mayer F.,Granollers M.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Simon G.,Monfils G.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Berdych T.,Istomin D.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Cuevas P.,Bellucci T.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Mahut N.,Sock J.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Ferrer D.,Kukushkin M.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Donaldson J.,Mannarino A.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Kyrgios N.,Baghdatis M.,2017
29,Madrid,Mutua Madrid Open,2017/05/08,Masters 1000,Outdoor,Clay,1st Round,3,Tsonga J.W.,Kuznetsov An.,2017
